text,origins,gender,kind
Lestari,Indonesian,Female,First
Lestat,Literature,Male,First
Lester,English,Male,First
Lesya,Ukrainian,Female,First
Leszek,Polish,Male,First
Leta,English,Female,First
Letha,English,Female,First
Lethabo,Sotho;Tswana,Unisex,First
Lethokuhle,Zulu;Xhosa,Unisex,First
Letícia,Portuguese;Hungarian,Female,First
Leticia,Spanish,Female,First
Letīcija,Latvian,Female,First
Letîf,Kurdish,Male,First
Letitia,English,Female,First
Letizia,Italian,Female,First
Leto,GreekMythology,Female,First
Lettice,English,Female,First
Lettie,English,Female,First
Letty,English,Female,First
Letycja,Polish,Female,First
Leucippus,GreekMythology;AncientGreek,Male,First
Leudbald,Germanic,Male,First
Leudoberct,Germanic,Male,First
Leui,BiblicalGreek,Male,First
Leukippos,AncientGreek;GreekMythology,Male,First
Leutbert,Germanic,Male,First
Leutgar,Germanic,Male,First
Leutgard,Germanic,Female,First
Lev,Russian;Ukrainian;Hebrew,Male,First
Leuthar,Germanic,Male,First
Levana,BiblicalHebrew;RomanMythology;Hebrew,Unisex,First
Leutwin,Germanic,Male,First
Levan,Georgian,Male,First
Levar,AfricanAmerican,Male,First
Levent,Turkish,Male,First
Levente,Hungarian,Male,First
Levi,BiblicalLatin;German;Biblical;Hebrew;English;Dutch,Male,First
Leviathan,Biblical,Male,First
Lew,English;Polish,Male,First
Levin,German,Male,First
Levon,Armenian,Male,First
Lewi,BiblicalHebrew,Male,First
Lewin,English,Male,First
Lewis,English,Male,First
Lex,English;Dutch,Male,First
Lexa,English,Female,First
Lexi,English,Female,First
Lexia,English,Female,First
Lexie,English,Female,First
Lexine,English,Female,First
Lexus,English,Female,First
Lexy,English,Female,First
Leya,French,Female,First
Leyla,Arabic;Kurdish;English;Persian;Turkish;Azerbaijani;Turkmen,Female,First
Leyli,Turkmen;Persian;Armenian;Azerbaijani,Female,First
Leyna,French,Female,First
Leyre,Spanish,Female,First
Li,Hebrew;Chinese,Unisex,First
Leyton,English,Male,First
Lia,BiblicalLatin;Italian;Portuguese;Greek;German;Georgian;Dutch;Catalan,Female,First
Lhamo,Tibetan;Bhutanese,Unisex,First
Lía,Galician,Female,First
Lian,Chinese;Hebrew;German,Unisex,First
Líadain,Irish,Female,First
Líadan,Irish,Female,First
Liam,Norwegian;Irish;English;French;German;Dutch;Swedish,Male,First
Liāna,Latvian,Female,First
Liana,Italian;Portuguese;Romanian;English;Georgian,Female,First
Liane,German,Female,First
Lianne,English,Female,First
Lias,Swedish,Male,First
Liat,Hebrew,Female,First
Liba,Yiddish,Female,First
Libbie,English,Female,First
Libby,English,Female,First
Libe,Basque,Female,First
Liběna,Czech,Female,First
Liber,RomanMythology,Male,First
Liberata,LateRoman,Female,First
Liberato,Spanish;Italian;Portuguese,Male,First
Liberatore,Italian,Male,First
Liberatus,LateRoman,Male,First
Liberia,LateRoman,Female,First
Liberius,LateRoman,Male,First
Libertad,Spanish,Female,First
Liberty,English,Unisex,First
Libi,Hebrew,Female,First
Libia,Spanish,Female,First
Libitina,RomanMythology,Female,First
Libor,Czech,Male,First
Liboria,Italian,Female,First
Liborio,Italian,Male,First
Liborius,LateRoman,Male,First
Libuša,Slovak,Female,First
Libuše,Czech,Female,First
Libya,GreekMythology,Female,First
Libye,GreekMythology,Female,First
Licarayen,Mapuche,Female,First
Lída,Czech,Female,First
Liddy,English,Female,First
Lídia,Hungarian;Catalan;Portuguese,Female,First
Lidia,Polish;Georgian;Spanish;Romanian;OldChurchSlavic;Italian,Female,First
Lidija,Slovene;Macedonian;Serbian;Croatian;Lithuanian;Latvian,Female,First
Lidiya,Bulgarian;Russian;Ukrainian,Female,First
Lidka,Polish,Female,First
Lidmila,Czech,Female,First
Lidochka,Russian,Female,First
Lidziya,Belarusian,Female,First
Lieber,Yiddish,Male,First
Lieke,Dutch,Female,First
Liel,Hebrew,Unisex,First
Liêm,Vietnamese,Male,First
Liên,Vietnamese,Female,First
Lien,Dutch,Female,First
Liene,Latvian,Female,First
Liepa,Lithuanian,Female,First
Lierni,Basque,Female,First
Lies,Dutch;German,Female,First
Liesa,German,Female,First
Liesbeth,Dutch,Female,First
Liese,German;Dutch,Female,First
Liesel,German,Female,First
Lieselotte,German,Female,First
Liesje,Dutch,Female,First
Liesl,German,Female,First
Lieve,Flemish,Female,First
Lieven,Flemish,Male,First
Lievin,Flemish,Male,First
Līga,Latvian,Female,First
Ligaya,Tagalog,Female,First
Ligeia,GreekMythology,Female,First
Lígia,Portuguese,Female,First
Ligia,Romanian;Spanish,Female,First
Ligita,Lithuanian;Latvian,Female,First
Lihi,Hebrew,Female,First
Lihua,Chinese,Female,First
Lihuén,Mapuche,Unisex,First
Liidia,Estonian,Female,First
Liina,Estonian;Finnish,Female,First
Liis,Estonian,Female,First
Liisa,Finnish;Estonian,Female,First
Liisi,Estonian;Finnish,Female,First
Liisu,Estonian,Female,First
Lija,Slovene,Female,First
Lijsbeth,Dutch,Female,First
Lila,English;Hindi,Female,First
Lijuan,Chinese,Female,First
Lijun,Chinese,Unisex,First
Lilac,English,Female,First
Lilach,Hebrew,Female,First
Lilah,English,Female,First
Lilavati,Sanskrit,Female,First
Lile,Irish,Female,First
Lileas,ScottishGaelic,Female,First
Lili,French;German;Hungarian,Female,First
Lilia,Ukrainian;Spanish;Russian;Polish;Italian,Female,First
Lílian,Portuguese,Female,First
Lilian,English;French;Romanian,Unisex,First
Liliána,Hungarian,Female,First
Liliana,Czech;Spanish;English;Italian;Polish;Romanian;Portuguese,Female,First
Liliane,French,Female,First
Lilianna,English;Polish,Female,First
Lilianne,French,Female,First
Lilias,Scottish,Female,First
Lilibet,English,Female,First
Lilibeth,English,Female,First
Lilien,Hungarian,Female,First
Lilija,Lithuanian;Latvian,Female,First
Lilijana,Slovene;Lithuanian,Female,First
Lilinoe,PolynesianMythology,Female,First
Lilit,Armenian,Female,First
Lilita,Latvian,Female,First
Lilith,SemiticMythology;JudeoChristianIslamicLegend,Female,First
Liliya,Bulgarian;Belarusian;Ukrainian;Russian,Female,First
Lilja,Icelandic;Faroese;Finnish,Female,First
Liljana,Albanian;Slovene;Macedonian,Female,First
Lill,Norwegian;Swedish,Female,First
Lilla,Hungarian,Female,First
Lillemor,Swedish;Norwegian,Female,First
Lilli,Finnish;German;Danish,Female,First
Lillia,English,Female,First
Lillian,English,Female,First
Lilliana,English,Female,First
Lillias,Scottish,Female,First
Lillie,English,Female,First
Lilly,Danish;English;Norwegian;Swedish,Female,First
Lilo,German,Female,First
Lilou,French,Female,First
Lily,English,Female,First
Lilya,Russian;Ukrainian,Female,First
Lilyana,Bulgarian,Female,First
Lily-Rose,English,Female,First
Lim,Chinese,Unisex,First
Lina,Arabic;Norwegian;German;English;Italian;Slovene;Portuguese;Danish;Hindi;Spanish;French;Lithuanian;Swedish,Female,First
Lin,Russian;Ukrainian;Bulgarian;Chinese;French,Unisex,First
Limbani,Chewa,Male,First
Limbikani,Chewa,Male,First
Līna,Latvian,Female,First
Linas,Lithuanian,Male,First
Lincoln,English,Male,First
Linda,French;German;Icelandic;Swedish;Latvian;Dutch;Slovak;Germanic;English;Danish;Norwegian;Estonian;Czech;Italian;Hungarian;Finnish,Female,First
Linde,Dutch,Female,First
Linden,English,Unisex,First
Lindita,Albanian,Female,First
Lindiwe,Zulu;Xhosa;Swazi;Ndebele,Female,First
Lindon,English,Male,First
Lindsay,English,Unisex,First
Lindsey,English,Unisex,First
Lindsie,English,Female,First
Lindy,English,Unisex,First
Line,Norwegian;Danish;French,Female,First
Linea,Norwegian;Danish,Female,First
Linette,English;French,Female,First
Linet,ArthurianCycle,Female,First
Linett,Hungarian,Female,First
Linford,English,Male,First
Ling,Chinese,Unisex,First
Linh,Vietnamese,Unisex,First
Link,English,Male,First
Linn,Norwegian;Swedish,Female,First
Linnaea,English,Female,First
Linnéa,Swedish,Female,First
Linnea,Danish;Finnish;Swedish;Norwegian,Female,First
Linnet,English,Female,First
Lino,Portuguese;Italian;Galician;Spanish,Male,First
Linnette,English,Female,First
Linnie,English,Female,First
Linos,AncientGreek;GreekMythology,Male,First
Linsay,English,Female,First
Linsey,English,Female,First
Linton,English,Male,First
Linus,Norwegian;Danish;GreekMythology;AncientGreek;Swedish;German,Male,First
Linwood,English,Male,First
Linza,Germanic,Female,First
Linzi,English,Female,First
Lio,German;Dutch,Male,First
Lionel,ArthurianCycle;English;French,Male,First
Lionesse,ArthurianCycle,Female,First
Lionors,ArthurianCycle,Female,First
Lior,Hebrew,Unisex,First
Liora,Hebrew,Female,First
Liorit,Hebrew,Female,First
Liouba,Russian,Female,First
Lioubov,Russian,Female,First
Liping,Chinese,Female,First
Lir,IrishMythology,Male,First
Liraz,Hebrew,Unisex,First
Liron,Hebrew,Unisex,First
Lis,Swedish;Danish,Female,First
Lisa,Norwegian;German;Danish;Italian;English;Dutch;Swedish,Female,First
Lisakhanya,Xhosa;Zulu,Unisex,First
Lisandra,Portuguese;Spanish,Female,First
Lisandro,Portuguese;Spanish,Male,First
Lisanne,Dutch,Female,First
Lisbet,Norwegian;Danish;Swedish,Female,First
Lisbeth,Swedish;Norwegian;German;Danish,Female,First
Lise,Danish;English;French;Norwegian;Swedish,Female,First
Liselot,Dutch,Female,First
Liselott,Swedish,Female,First
Liselotte,Swedish;Danish;Dutch;German,Female,First
Lisette,English;French,Female,First
Lisha,English,Female,First
Lishan,Amharic,Unisex,First
Lison,French,Female,First
Liss,Danish;Norwegian,Female,First
Lissa,English,Female,First
Lissi,Danish,Female,First
Lita,English,Female,First
Lital,Hebrew,Female,First
Liubou,Belarusian,Female,First
Liubov,Russian;Ukrainian,Female,First
Liucija,Lithuanian,Female,First
Liudmila,Belarusian;Russian;Ukrainian,Female,First
Liudmyla,Ukrainian,Female,First
Liudvika,Lithuanian,Female,First
Liudvikas,Lithuanian,Male,First
Liupold,Germanic,Male,First
Liv,Norwegian;Danish;Swedish;English,Female,First
Liùsaidh,ScottishGaelic,Female,First
Liutgard,Germanic,Female,First
Līva,Latvian,Female,First
Liva,Danish,Female,First
Livia,Swedish;English;Finnish;Italian;Romanian;German;Dutch;AncientRoman,Female,First
Live,Norwegian,Female,First
Lívia,Hungarian;Slovak;Portuguese,Female,First
Liviana,Italian;AncientRoman,Female,First
Livianus,AncientRoman,Male,First
Livie,French;Czech,Female,First
Līvija,Latvian,Female,First
Livio,Italian,Male,First
Liviu,Romanian,Male,First
Livius,AncientRoman,Male,First
Livna,Hebrew,Female,First
Livy,English;History,Unisex,First
Livnat,Hebrew,Female,First
Livvy,English,Female,First
Liwen,Mapuche,Unisex,First
Liwia,Polish,Female,First
Liwyatan,BiblicalHebrew,Male,First
Liya,Russian;Ukrainian,Female,First
Liyana,Malay,Female,First
Liz,English,Female,First
Liza,Georgian;English;Greek;Russian,Female,First
Lizaveta,Russian,Female,First
Lizbeth,Spanish;English,Female,First
Lize,Dutch,Female,First
Lizette,English,Female,First
Lizzie,English,Female,First
Lizzy,English,Female,First
Ljerka,Slovene;Serbian;Croatian,Female,First
Ljilja,Serbian;Croatian,Female,First
Ljiljana,Croatian;Serbian,Female,First
Ljuba,Croatian;Slovene;Macedonian;Serbian;Czech,Unisex,First
Ljuban,Croatian;Serbian,Male,First
Ljube,Macedonian,Male,First
Ljuben,Macedonian,Male,First
Ljubena,Macedonian,Female,First
Ljubica,Macedonian;Slovene;Serbian;Croatian,Female,First
Ljubinka,Serbian,Female,First
Ljubiša,Serbian,Male,First
Ljubo,Serbian;Slovene;Croatian,Male,First
Ljubomir,Macedonian;Serbian;Croatian;Slovene,Male,First
Ljubov,Russian,Female,First
Ljudevit,Croatian,Male,First
Ljudmil,Macedonian,Male,First
Ljudmila,Slovene,Female,First
Ljupcho,Macedonian,Male,First
Ljupčo,Macedonian,Male,First
Lleu,WelshMythology,Male,First
Lleucu,Welsh,Female,First
Llew,WelshMythology;Welsh,Male,First
Llewela,Welsh,Female,First
Llewella,Welsh,Female,First
Llewellyn,Welsh,Male,First
Llewelyn,Welsh,Male,First
Llinos,Welsh,Female,First
Llorenç,Catalan,Male,First
Lloyd,English,Male,First
Lluc,Catalan,Male,First
Llúcia,Catalan,Female,First
Lludd,WelshMythology,Male,First
Lluís,Catalan,Male,First
Lluïsa,Catalan,Female,First
Lluvia,Spanish,Female,First
Llŷr,WelshMythology,Male,First
Llyr,WelshMythology,Male,First
Llywellyn,Welsh,Male,First
Loan,Vietnamese;French,Unisex,First
Llywelyn,Welsh,Male,First
Lo,Swedish,Female,First
Loane,French,Female,First
Loann,French,Male,First
Lochan,Hindi,Male,First
Lochana,Hindi,Female,First
Lochlainn,Irish;OldIrish,Male,First
Lochlan,Irish,Male,First
Lochlann,Irish,Male,First
Lockie,English,Male,First
Lodewijk,Dutch,Male,First
Lodovico,Italian,Male,First
Lóegaire,OldIrish;IrishMythology,Male,First
Loek,Dutch,Male,First
Loes,Dutch,Female,First
Logan,English,Unisex,First
Lohan,French,Male,First
Lohengrin,ArthurianCycle,Male,First
Loherangrin,ArthurianCycle,Male,First
Loïc,Breton;French,Male,First
Loida,Spanish,Female,First
Loïs,French;Dutch,Unisex,First
Lois,BiblicalLatin;BiblicalGreek;Galician;English;Biblical,Unisex,First
Loïk,French,Male,First
Loís,Occitan,Male,First
Lojze,Slovene,Male,First
Loke,NorseMythology;Danish;Swedish;Norwegian,Male,First
Loki,NorseMythology,Male,First
Lola,English;French;Spanish,Female,First
Lolicia,English,Female,First
Lolita,Spanish,Female,First
Lomán,Irish,Male,First
Lommán,OldIrish,Male,First
Lon,English,Male,First
Lonán,OldIrish;Irish,Male,First
London,English,Unisex,First
Londyn,English,Female,First
Lone,Danish,Female,First
Long,Vietnamese;Chinese,Male,First
Longin,French;Polish,Male,First
Longina,AncientRoman;Polish,Female,First
Longinus,AncientRoman,Male,First
Longwang,ChineseMythology,Male,First
Loni,English,Female,First
Lonnie,English,Male,First
Lonny,English,Male,First
Lope,Spanish,Male,First
Lopo,Portuguese,Male,First
Lor,Limburgish,Male,First
Lora,English,Female,First
Loraine,English,Female,First
Lorainne,English,Female,First
Loránd,Hungarian,Male,First
Lóránt,Hungarian,Male,First
Lorayne,English,Female,First
Lore,Basque;German,Female,First
Lorcán,Irish,Male,First
Lorccán,OldIrish,Male,First
Lorea,Basque,Female,First
Loredana,Romanian;Italian,Female,First
Loreen,English,Female,First
Lorelai,English,Female,First
Lorelei,English;Literature,Female,First
Lorella,Italian,Female,First
Lorena,Italian;Portuguese;Spanish;Romanian;English,Female,First
Lorelle,English,Female,First
Loren,English,Unisex,First
Lorencio,MedievalSpanish,Male,First
Lorene,English,Female,First
Lorens,Danish;Norwegian;Swedish,Male,First
Lorenz,German,Male,First
Lorenza,Italian;Spanish,Female,First
Lorenzo,Italian;Spanish,Male,First
Loreta,Italian,Female,First
Loreto,Spanish;Italian,Unisex,First
Loretta,English;Italian,Female,First
Lorette,French,Female,First
Lori,English,Female,First
Lorie,English,Female,First
Lorin,English,Unisex,First
Lőrinc,Hungarian,Male,First
Lorinda,English,Female,First
Lorine,English,Female,First
Loris,Italian,Male,First
Lorita,Italian,Female,First
Lorn,English,Male,First
Lorna,English,Female,First
Lorne,English,Male,First
Lorraine,English,Female,First
Lorri,English,Female,First
Lorrie,English,Female,First
Lot,BiblicalHebrew;Dutch;Biblical;ArthurianCycle,Unisex,First
Lorrin,English,Unisex,First
Lo-Ruchama,BiblicalHebrew,Female,First
Lo-Ruhamah,Biblical,Female,First
Lotario,Italian,Male,First
Lothair,History,Male,First
Lothaire,French,Male,First
Lothar,German;Germanic,Male,First
Loti,Slovene,Female,First
Lotta,Finnish;Swedish,Female,First
Lotte,Danish;Dutch;Norwegian;German,Female,First
Lotti,German;Hungarian,Female,First
Lottie,Swedish;English,Female,First
Lotus,English,Female,First
Lou,French;Dutch;English,Unisex,First
Loua,Dutch,Female,First
Louane,French,Female,First
Lou-Ann,French,Female,First
Lou-Anne,French,Female,First
Louanne,French,Female,First
Louay,Arabic,Male,First
Louella,English,Female,First
Louhi,FinnishMythology,Female,First
Loui,Danish;Swedish,Male,First
Louie,English,Male,First
Louis,English;Dutch;French,Male,First
Louisa,English;German;Dutch,Female,First
Louise,French;English;Dutch;German;Swedish;Danish;Norwegian,Female,First
Louisette,French,Female,First
Louison,French,Unisex,First
Louiza,Greek,Female,First
Louka,French,Male,First
Loukas,Greek;BiblicalGreek,Male,First
Loukia,Greek,Female,First
Loukianos,AncientRoman,Male,First
Loukios,AncientRoman;BiblicalGreek,Male,First
Louna,French,Female,First
Loup,French,Male,First
Lourdes,Portuguese;Spanish,Female,First
Lourenço,Portuguese,Male,First
Lourens,Dutch;Frisian,Male,First
Love,Swedish;English,Unisex,First
Louwis,Walloon,Male,First
Lova,Swedish,Female,First
Lovel,English,Male,First
Lovell,English,Male,First
Lovemore,SouthernAfrican,Male,First
Loviatar,FinnishMythology,Female,First
Loviisa,Finnish,Female,First
Loviise,Estonian,Female,First
Lovis,Swedish,Female,First
Lovisa,Swedish,Female,First
Lovise,Norwegian,Female,First
Lovorka,Croatian,Female,First
Lovre,Croatian,Male,First
Lovrenc,Slovene,Male,First
Lovrenco,Croatian,Male,First
Lovro,Croatian;Slovene,Male,First
Lowe,Swedish,Male,First
Lowell,English,Male,First
Lowie,Dutch,Male,First
Lowri,Welsh,Female,First
Loyal,English,Male,First
Loyalty,English,Female,First
Loyd,English,Male,First
Lú,IrishMythology,Male,First
Lúa,Galician,Female,First
Luan,Albanian,Male,First
Luana,English;Italian;Portuguese,Female,First
Luann,English,Female,First
Luanna,English,Female,First
Luanne,English,Female,First
Luay,Arabic,Male,First
Ľuba,Slovak,Female,First
Luba,Russian;Ukrainian,Female,First
Lubanzi,Zulu;Xhosa,Unisex,First
Lubbert,Dutch,Male,First
Luben,Bulgarian,Male,First
Ľubica,Slovak,Female,First
Lubna,Bengali;Arabic;Urdu,Female,First
Lubomierz,Polish,Male,First
Ľubomír,Slovak,Male,First
Lubomír,Czech,Male,First
Lubomir,Bulgarian,Male,First
Ľubomíra,Slovak,Female,First
Lubomíra,Czech,Female,First
Ľubomirŭ,OldSlavic,Male,First
Ľubor,Slovak,Male,First
Lubor,Czech,Male,First
Ľuboš,Slovak,Male,First
Luboš,Czech,Male,First
Lubov,Russian;Ukrainian,Female,First
Luca,Hungarian;Italian;Romanian,Unisex,First
Ļubova,Latvian,Female,First
Luc,French;Welsh,Male,First
Lucan,History,Male,First
Lucanus,AncientRoman,Male,First
Lúcás,Irish,Male,First
Lucas,Portuguese;Dutch;Swedish;Danish;Norwegian;BiblicalLatin;Spanish;English;French,Male,First
Lucasta,Literature,Female,First
Luce,French;Italian,Female,First
Lucero,Spanish,Unisex,First
Lucetta,Italian,Female,First
Lucette,French,Female,First
Lucho,Spanish,Male,First
Lúcia,Portuguese;Hungarian,Female,First
Lucía,Spanish,Female,First
Lucia,Dutch;Swedish;Italian;Slovak;Norwegian;German;Romanian;English;AncientRoman;Danish,Female,First
Lucian,English;Romanian,Male,First
Luciana,AncientRoman;Italian;Romanian;Spanish;Portuguese,Female,First
Luciane,Portuguese,Female,First
Luciano,Spanish;Portuguese;Italian,Male,First
Lucianus,AncientRoman,Male,First
Lucica,Romanian,Female,First
Lucie,Czech;French,Female,First
Lucien,French,Male,First
Luciene,Portuguese,Female,First
Lucienne,French,Female,First
Lucifer,JudeoChristianIslamicLegend,Male,First
Lūcija,Latvian,Female,First
Lucija,Slovene;Croatian,Female,First
Lucijan,Croatian,Male,First
Lucila,Spanish;Portuguese,Female,First
Lucile,French;English,Female,First
Lucília,Portuguese,Female,First
Lucilia,AncientRoman,Female,First
Lucilio,Italian,Male,First
Lucilius,AncientRoman,Male,First
Lucilla,Italian;AncientRoman,Female,First
Lucille,English;French,Female,First
Lucina,RomanMythology,Female,First
Lucinda,English;Portuguese;Literature,Female,First
Lucinde,French,Female,First
Lucine,Armenian,Female,First
Lucineh,Armenian,Female,First
Lúcio,Portuguese,Male,First
Lucio,Spanish;Italian,Male,First
Lucius,Biblical;English;AncientRoman,Male,First
Łucja,Polish,Female,First
Łucjan,Polish,Male,First
